start,end,transcription,source,lang
553.352,553.847,ihin ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
553.847,554.341,huptu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
554.341,554.836,isteːt͡ʃt͡ʃi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
554.836,555.270017568045,etilere ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
555.270017568045,556.1990000000002,onton ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
556.1990000000002,557.069,bihigi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
557.069,557.938,kepseːbippitin ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
557.938,558.807,tœttœrü ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
558.807,559.677,haŋaraːt͡ʃt͡ʃɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
559.677,560.5459999999998,etilere ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
560.5459999999998,560.948,i ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
560.948,561.35,mark ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
561.35,561.752,pavlavɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
561.752,562.154,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
562.154,562.556,ihin ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
562.556,562.9580000000002,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
562.9580000000002,563.361,tuhunan ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
563.361,563.763,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
563.763,564.165,radʲimannan ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
564.165,564.567,ginini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
564.567,564.969,œtü͡œtük ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
564.969,565.371,bilbittere ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
573.019,573.562,mark ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
573.562,574.105,pavlavʲit͡ʃʲ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
574.105,574.648,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
574.648,575.191,kimŋe ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
575.191,575.734,maskvaːga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
575.734,576.2769999999998,kœhœn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
576.2769999999998,576.82,baraːn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
576.82,577.362,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
577.362,577.905,gini͡eke ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
577.905,578.448,bi͡ek ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
578.448,578.991,hɨldʲaːt͡ʃt͡ʃɨbɨn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
578.991,579.534,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
579.534,580.077,otpuska ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
580.077,580.8000189723351,barɨ͡akpɨt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
580.8000189723351,581.263,tajmɨːr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
581.263,581.906,kihilere ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
581.906,582.549,bu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
582.549,583.191,hakalara ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
583.191,583.8340000000002,gini͡eke ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
583.8340000000002,584.477,kiːreːt͡ʃt͡ʃi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
584.477,585.0866596394766,etibit ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
585.0866596394766,585.716,giniː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
585.716,586.311,e ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
586.311,586.9069999999998,kimŋe ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
586.9069999999998,587.502,vnuːkava ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
587.502,588.0980000000002,oloror ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
588.0980000000002,588.693,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
588.693,589.289,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
589.289,589.884,dʲaktara ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
589.884,591.1066752099414,maskvʲit͡ʃʲka ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
591.1066752099414,591.219,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
591.219,591.957,lʲidʲija ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
591.957,592.696,vasʲilʲjevna ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
592.696,593.434,œtü͡œ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
593.434,594.2730101720111,bagajɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
594.2730101720111,595.055,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
595.055,595.936,bert ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
595.936,596.818,dʲaktar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
596.818,597.7,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
597.7,598.115,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
598.115,598.53,kihi͡eke ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
598.53,598.945,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
598.945,599.36,œtü͡œ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
599.36,599.775,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
599.775,600.116672645434,di͡en ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
600.116672645434,600.931,iː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
600.931,601.6709999999998,onno ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
601.6709999999998,602.4119999999998,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
602.4119999999998,603.9130037864227,instʲitut etnagrafʲijaga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
603.9130037864227,604.381,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
604.381,604.87,ot͡ʃt͡ʃogo ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
604.87,605.3580000000002,emi͡e ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
605.3580000000002,605.847,instʲitut etnagrafʲijaga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
605.847,606.823,ü ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
606.823,607.312,ü͡œreneːt͡ʃt͡ʃi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
607.312,607.8,etim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
607.8,608.289,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
608.289,608.7769999999998,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
608.7769999999998,609.499,giniŋ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
609.499,610.221,onno ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
610.221,610.943,emi͡e ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
610.943,611.665,ut͡ʃʲonɨjdarɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
611.665,612.388,gɨtta ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
612.388,613.11,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
613.11,613.832,e ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
613.832,614.554,biːrge ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
614.554,615.276,bu͡olannar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
615.276,616.431313276477,kepsetenner ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
616.431313276477,616.5740000000002,bu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
616.5740000000002,617.15,haka ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
617.15,617.726,dʲono ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
617.726,618.302,bɨlɨr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
618.302,618.877,bɨlɨr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
618.877,619.453,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
619.453,620.029,middendorf ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
620.029,620.7516516559002,hurujbutun ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
620.7516516559002,621.309,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
621.309,622.012,ut͡ʃʲonɨj ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
622.012,622.716,trʲetʲjakoːv ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
622.716,623.4533540194137,hurujbutun ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
623.4533540194137,624.19,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
624.19,624.96,kastreːn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
624.96,625.73,ut͡ʃʲonɨjdar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
625.73,626.4533358237898,hurujbuttarɨn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
626.4533358237898,627.085,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
627.085,627.6709999999998,papoːv ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
627.6709999999998,628.256,alʲeksandr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
628.256,628.842,andrʲejevʲit͡ʃʲ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
628.842,629.427,hurujbutun ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
629.427,630.013,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
630.013,630.5980000000002,dalgʲiːx ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
630.5980000000002,631.184,hurujbutun ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
631.184,631.769,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
631.769,632.355,ubrʲatava ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
632.355,632.7533496959962,huruj ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
632.7533496959962,633.427,oloru ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
633.427,633.914,barɨtɨn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
633.914,634.401,onno ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
634.401,634.888,onton ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
634.888,635.375,kinigelerten ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
635.375,635.862,ɨlan ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
635.862,636.349,bihigi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
636.349,636.836,di͡ek ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
636.836,637.323,ɨːtaːt͡ʃt͡ʃɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
637.323,637.9166517126384,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
637.9166517126384,638.45,iː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
638.45,639.09,onton ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
639.09,639.73,bihigi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
639.73,640.37,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
640.37,641.01,hurugunan ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
641.01,641.65,uʒe ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
641.65,642.29,hakalarga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
642.29,642.93,kepseːt͡ʃt͡ʃi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
642.93,643.5500029616504,etibit ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
643.5500029616504,644.14,mu͡ora ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
644.14,644.7833288145605,dʲonugar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
644.7833288145605,645.202,ontuŋ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
645.202,645.695,ile ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
645.695,646.187,olus ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
646.187,646.68,intʲerʲesteːk ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
646.68,647.7120089680649,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
660.1460000000002,660.795,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
660.795,661.445,œlbütün ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
661.445,662.0939999999998,hüppütün ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
662.0939999999998,662.743,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
662.743,663.3919999999998,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
663.3919999999998,664.0419999999998,pause ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
664.0419999999998,664.691,œlœrün ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
664.691,665.34,attɨgar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
665.34,665.9889999999998,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
665.9889999999998,666.6389999999999,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
666.6389999999999,667.288,kimŋe ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
667.288,667.937,baːr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
667.937,668.587,etim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
668.587,669.2360000000001,kursaga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
669.2360000000001,669.885,prafsajuzka ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
669.885,670.534,üleliːr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
670.534,671.184,erdekpine ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
671.184,671.8330000000002,maskvaːga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
671.8330000000002,672.518,ot͡ʃt͡ʃogo ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
672.518,673.204,gini͡eke ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
673.204,674.575,ke ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
674.575,675.5066841365541,hɨldʲɨbɨtɨm ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
675.5066841365541,675.6439999999999,ot͡ʃt͡ʃogo ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
675.6439999999999,676.0269999999998,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
676.0269999999998,676.4110000000002,hogotogun ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
676.4110000000002,676.794,olor ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
676.794,677.178,oloror ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
677.178,677.562,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
677.562,677.945,lʲidʲija ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
677.945,678.329,vasʲilʲjevna ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
678.329,678.712,œlbüt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
678.712,679.9092095174931,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
679.9092095174931,680.1091047587465,ogonnʲor ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
680.1091047587465,680.309,ile ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
680.309,680.916,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
680.916,681.5219999999998,hürdeːk ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
681.5219999999998,682.1289999999998,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
682.1289999999998,682.7360000000001,hanaːrgɨːra ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
682.7360000000001,683.342,daː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
683.342,684.4025155978247,di͡en ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
684.4025155978247,684.7660000000002,ile ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
684.7660000000002,685.5830000000002,ɨksaːbɨt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
685.5830000000002,686.6133355219939,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
686.6133355219939,687.05,iː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
687.05,687.699,onton ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
687.699,688.3489999999998,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
688.3489999999998,688.9989999999998,barbɨtɨm ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
688.9989999999998,689.648,kenne ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
689.648,690.298,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
690.298,690.948,kime ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
690.948,691.597,baltɨta ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
691.597,692.247,zasluʒennɨj ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
692.247,692.8969999999998,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
692.8969999999998,693.546,doːktur ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
693.546,694.196,ebit ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
694.196,694.846,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
694.846,695.495,haka ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
695.495,696.4583278930377,hiriger ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
696.4583278930377,696.707,ontuta ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
696.707,697.27,kelen ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
697.27,697.832,mark ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
697.832,698.3939999999999,pavlavɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
698.3939999999999,698.957,dʲi͡etiger ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
698.957,700.1890865150732,ilpit ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
700.1890865150732,700.2780432575366,i ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
700.2780432575366,700.367,onu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
700.367,700.791,bihigi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
700.791,701.2139999999998,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
701.2139999999998,701.638,bilpetekpit ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
701.638,702.062,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
702.062,702.4860000000001,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
702.4860000000001,702.91,bilbetege ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
702.91,703.363,i ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
703.363,703.815,onton ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
703.815,704.268,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
704.268,704.72,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
704.72,705.173,ere ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
705.173,705.6260000000002,slut͡ʃʲajna ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
705.6260000000002,706.078,istibitim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
706.078,706.5310000000002,œlbüt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
706.5310000000002,706.9839999999998,di͡en ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
706.9839999999998,707.436,nu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
707.436,707.8889999999999,ot͡ʃt͡ʃogo ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
707.8889999999999,708.794,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
708.794,709.298,afʲicɨalʲna ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
709.298,709.803,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
709.803,710.308,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
710.308,710.812,haŋarbataga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
710.812,711.316,œlbüt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
711.316,711.821,di͡en ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
711.821,712.326,mark ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
712.326,712.7833330445509,pavlavʲit͡ʃʲ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
712.7833330445509,713.327,i ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
713.327,713.824,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
713.824,714.321,kœrdük ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
714.321,714.818,bihigi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
714.818,715.315,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
715.315,715.812,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
715.812,716.308,bilbetege ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
716.308,716.805,tajmɨːr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
716.805,717.302,kihite ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
717.302,717.799,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
717.799,718.296,hu͡ok ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
718.296,720.2289649683032,bu͡olbut ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
728.595,729.2810000000002,kɨrdʲagas ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
729.2810000000002,729.966,kihiler ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
729.966,730.6519999999998,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
730.6519999999998,731.337,barɨlara ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
731.337,732.0219999999998,tatʲjana ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
732.0219999999998,732.7080000000002,sʲemʲonavna ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
732.7080000000002,733.3939999999999,poːratav ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
733.3939999999999,734.079,vot ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
734.079,734.7639999999999,eta ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
734.7639999999999,735.7222043313462,valodʲa ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
735.7222043313462,736.007,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
736.007,736.563,bʲettu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
736.563,737.12,vot ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
737.12,737.677,xaːtangaga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
737.677,738.2330000000002,ele ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
738.2330000000002,738.79,dogoro ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
738.79,739.347,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
739.347,739.903,bʲettu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
739.903,740.46,nʲikalaj ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
740.46,741.0169999999998,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
741.0169999999998,741.573,kri͡esten ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
741.573,743.3954911243162,ut͡ʃʲitʲelʲ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
743.3954911243162,743.5962455621582,vobʃʲem ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
743.5962455621582,743.797,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
743.797,744.63,min ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
744.63,745.4639999999998,pause ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
745.4639999999998,746.297,minigin ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
746.297,747.1310000000002,gɨtta ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
747.1310000000002,747.9639999999998,biːrde ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
747.9639999999998,748.798,biːrge ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
748.798,749.6310000000002,bilser ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
749.6310000000002,750.465,kihiler ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
750.465,751.298,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
751.298,752.132,kim ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
752.132,752.965,barɨlara ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
752.965,753.799,ginini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
753.799,754.632,bileller ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
